gid,role,role_score,cluster_id,priority_score,evidence,in_deg,out_deg,in_kzt,out_kzt,in_tx,out_tx,pagerank,pass_through,seed_exposure,n_seed_up2,betweenness,fast_forward_share,fast_transit_share,same_day_transit_share_upper_bound,sync_in_days,sync_max_payers,transit_observation_complete_share,repeated_route_count,likely_true_terminal,terminal_unknown,transit_seed_caveat,depth,is_seed,truncated_by_depth
100000002936322100,terminal,0.7,20,0.537,Получил 787 тыс ₸ от 2 плательщиков и не переводил дальше (колено 3 — обход продолжался бы),2,0,787133.0,0.0,2,0,0.00036638128696323154,0.0,5.0271667734269645e-05,0,0.0,,0.0,0.0,0,1,0.7622168045298571,0,True,False,False,3,False,False
100000002938501100,peripheral,0.2,4,0.2851,"Признаков роли нет: вход 1 (8 тыс ₸), выход 1 (5 тыс ₸)",1,1,8395.0,5000.0,1,1,0.00028647190827664715,0.5955926146515783,4.372280838400293e-06,1,1.7943915472918004e-05,0.0,0.0,0.0,0,1,1.0,0,False,False,False,1,False,False
100000002939838100,terminal,0.8,4,0.5729,Получил 571 тыс ₸ от 3 плательщиков и не переводил дальше (колено 1 — обход продолжался бы),3,0,571233.0,0.0,3,0,0.0004000333621032979,0.0,0.00016304629810067283,4,0.0,,0.0,0.0,0,1,0.7581162152746778,0,True,False,False,1,False,False
100000002941114100,transit,0.75,11,0.7266,Отдаёт дальше 12% полученного (129 тыс ₸ → 15 тыс ₸); 100% исходящих по датам близки к поступлениям (0–2 дн.; суммы не сопоставлены),2,1,128510.0,15000.0,15,1,0.0018146321453408293,0.11672243405182477,0.00015260280038858644,2,2.0607272544257092e-05,1.0,0.11672243405182477,0.11672243405182477,0,2,0.8988405571550853,0,False,False,False,1,False,False
100000002943472100,terminal,0.6,2,0.3404,Получил 170 тыс ₸ от 1 плательщиков и не переводил дальше (колено 3 — обход продолжался бы),1,0,170000.0,0.0,1,0,0.00030996169091136613,0.0,4.781914958859409e-07,0,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,3,False,False
100000002945031100,peripheral,0.2,13,0.1416,"Разовый получатель: 15 тыс ₸ от 1, дальше не переводил",1,0,15000.0,0.0,1,0,0.000291121950616924,0.0,1.2187714548860108e-07,0,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,3,False,False
100000002945626100,terminal,0.8,2,0.4635,Получил 584 тыс ₸ от 3 плательщиков и не переводил дальше (колено 3 — обход продолжался бы),3,0,584000.0,0.0,3,0,0.0003377644362503449,0.0,4.335309273133366e-06,0,0.0,,0.0,0.0,0,2,1.0,0,True,False,False,3,False,False
100000002947299100,peripheral,0.2,3,0.4001,"Разовый получатель: 85 тыс ₸ от 1, дальше не переводил",1,0,85000.0,0.0,1,0,0.0003375116050800505,0.0,5.159331573758184e-05,1,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,2,False,False
100000002948492100,peripheral,0.2,14,0.1464,"Разовый получатель: 24 тыс ₸ от 1, дальше не переводил",1,0,23660.0,0.0,1,0,0.00029225683204655884,0.0,4.325322190296908e-08,0,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,3,False,False
100000002951898100,peripheral,0.2,14,0.1782,"Разовый получатель: 40 тыс ₸ от 1, дальше не переводил",1,0,39990.0,0.0,1,0,0.00029687253334630294,0.0,7.310635434910116e-08,0,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,3,False,False
100000002952631100,peripheral,0.2,4,0.3486,"Разовый получатель: 48 тыс ₸ от 1, дальше не переводил",1,0,48050.0,0.0,1,0,0.00029073553668924657,0.0,2.5025383476490063e-05,1,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,1,False,False
100000002952756100,peripheral,0.2,9,0.2325,"Разовый получатель: 47 тыс ₸ от 1, дальше не переводил",1,0,47000.0,0.0,1,0,0.0003677090010006242,0.0,5.524751749943527e-07,0,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,3,False,False
100000002954780100,peripheral,0.2,2,0.2838,"Разовый получатель: 133 тыс ₸ от 1, дальше не переводил",1,0,133400.0,0.0,1,0,0.00029244202248115297,0.0,6.258788890544401e-07,0,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,3,False,False
100000002956769100,terminal,0.8,9,0.498,Получил 840 тыс ₸ от 3 плательщиков и не переводил дальше (колено 3 — обход продолжался бы),3,0,840000.0,0.0,3,0,0.00038478275617858006,0.0,4.854870918011137e-06,0,0.0,,0.0,0.0,1,3,0.0,0,True,False,False,3,False,False
100000002956779100,terminal,0.6,3,0.5391,Получил 411 тыс ₸ от 1 плательщиков и не переводил дальше (колено 3 — обход продолжался бы),1,0,411000.0,0.0,1,0,0.00040310724815078523,0.0,0.00013471957615047945,0,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,3,False,False
100000002956898100,terminal,0.7,15,0.5336,Получил 290 тыс ₸ от 2 плательщиков и не переводил дальше (колено 2 — обход продолжался бы),2,0,290240.0,0.0,2,0,0.000376841314812201,0.0,0.00011281615856193867,1,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,2,False,False
100000002957306100,terminal,0.7,11,0.5698,Получил 398 тыс ₸ от 2 плательщиков и не переводил дальше (колено 1 — обход продолжался бы),2,0,398490.0,0.0,2,0,0.0003551868796242705,0.0,0.0004814172350604494,4,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,1,False,False
100000002957787100,distributor,1.0,0,0.7695,"Веер на 34 получателей (1.3 млн ₸; порог ≥10), входящих от 4",4,34,84956.0,1276153.96,7,41,0.0006138323786231608,15.02135175855737,3.073770845926651e-06,1,0.004276645426207853,0.7551235902602222,1.0,1.0,0,2,1.0,2,False,False,False,2,False,False
100000002958139100,terminal,0.6,2,0.4412,Получил 210 тыс ₸ от 1 плательщиков и не переводил дальше (колено 3 — обход продолжался бы),1,0,209500.0,0.0,2,0,0.00030027317473638757,0.0,1.3082790109009046e-05,0,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,3,False,False
100000002958286100,terminal,0.6,2,0.5468,Получил 257 тыс ₸ от 1 плательщиков и не переводил дальше (колено 1 — обход продолжался бы),1,0,257000.0,0.0,1,0,0.00031316938195490073,0.0,0.0005485181515668538,1,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,1,False,False
100000002958343100,peripheral,0.2,10,0.6094,"Признаков роли нет: вход 1 (2.9 млн ₸), выход 2 (1.4 млн ₸)",1,2,2900000.0,1390000.0,4,17,0.0006295066258876751,0.4793103448275862,0.0002432101269940292,1,3.962937027741748e-07,0.1079136690647482,0.05172413793103448,0.05172413793103448,0,1,1.0,1,False,False,False,2,False,False
100000002958345100,terminal,0.6,9,0.3408,Получил 307 тыс ₸ от 1 плательщиков и не переводил дальше (колено 3 — обход продолжался бы),1,0,307000.0,0.0,1,0,0.0003001922715970454,0.0,2.258686954470424e-07,0,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,3,False,False
100000002963189100,peripheral,0.2,14,0.4726,"Признаков роли нет: вход 1 (490 тыс ₸), выход 7 (5.2 млн ₸)",1,7,490000.0,5219000.0,3,15,0.00042406859837372784,10.651020408163266,8.957767849727323e-07,0,8.540784150822377e-05,0.0,0.0,0.0,0,1,1.0,1,False,False,False,3,False,False
100000002964966100,terminal,0.6,3,0.5096,Получил 200 тыс ₸ от 1 плательщиков и не переводил дальше (колено 2 — обход продолжался бы),1,0,200000.0,0.0,1,0,0.00039541593494282827,0.0,0.00010876513378361351,1,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,2,False,False
100000002968096100,peripheral,0.3,6,0.2259,4-е колено: обход остановился здесь (исходящие не выгружались); получил 70 тыс ₸ от 1,1,0,70000.0,0.0,1,0,0.0003194824114349239,0.0,1.7082608789596776e-07,0,0.0,,0.0,0.0,0,1,1.0,0,False,True,False,4,False,True
100000002969048100,peripheral,0.2,8,0.4176,"Разовый получатель: 108 тыс ₸ от 1, дальше не переводил",1,0,108470.0,0.0,1,0,0.00030612769671556627,0.0,5.926425228601777e-05,1,0.0,,0.0,0.0,0,1,0.0,0,True,False,False,2,False,False
100000002970466100,peripheral,0.2,0,0.3744,"Признаков роли нет: вход 1 (23 тыс ₸), выход 2 (93 тыс ₸)",1,2,23317.0,93000.0,1,3,0.0002868825068890663,3.9885062400823434,3.4634989020906626e-07,0,3.844048916909496e-05,0.43010752688172044,1.0,1.0,0,1,1.0,0,False,False,False,3,False,False
100000002971593100,peripheral,0.3,5,0.237,4-е колено: обход остановился здесь (исходящие не выгружались); получил 49 тыс ₸ от 1,1,0,49050.0,0.0,1,0,0.000530380154395715,0.0,5.322414417547313e-07,0,0.0,,0.0,0.0,0,1,1.0,0,False,True,False,4,False,True
100000002973903100,terminal,0.8,12,0.5068,Получил 93 тыс ₸ от 3 плательщиков и не переводил дальше (колено 1 — обход продолжался бы),3,0,92880.0,0.0,3,0,0.00031686903979445306,0.0,0.00014193274733412394,2,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,1,False,False
100000002974256100,peripheral,0.2,12,0.3079,"Разовый получатель: 7 тыс ₸ от 1, дальше не переводил",1,0,7200.0,0.0,1,0,0.0005319059485796735,0.0,6.591907401682903e-05,1,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,2,False,False
100000002975287100,peripheral,0.2,16,0.1272,"Разовый получатель: 15 тыс ₸ от 1, дальше не переводил",1,0,15000.0,0.0,1,0,0.00028919231957213884,0.0,5.189047584574503e-08,0,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,3,False,False
100000002975437100,peripheral,0.2,31,0.4036,"Признаков роли нет: вход 1 (530 тыс ₸), выход 1 (8 тыс ₸)",1,1,530000.0,8500.0,2,1,0.000521005714309102,0.016037735849056604,3.013148255744721e-06,0,0.0,0.0,0.0,0.0,0,1,1.0,0,False,False,False,3,False,False
100000002981489100,peripheral,0.3,5,0.1127,4-е колено: обход остановился здесь (исходящие не выгружались); получил 10 тыс ₸ от 1,1,0,10000.0,0.0,1,0,0.00028833129648364,0.0,3.8302842517678815e-08,0,0.0,,0.0,0.0,0,1,1.0,0,False,True,False,4,False,True
100000002981527100,terminal,0.6,2,0.5269,Получил 168 тыс ₸ от 1 плательщиков и не переводил дальше (колено 1 — обход продолжался бы),1,0,168000.0,0.0,1,0,0.0003036113749173627,0.0,0.0003585643947985659,1,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,1,False,False
100000002982252100,peripheral,0.2,1,0.3156,"Разовый получатель: 20 тыс ₸ от 1, дальше не переводил",1,0,20320.0,0.0,1,0,0.0002898342241993602,0.0,3.0179051576390108e-05,1,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,1,False,False
100000002983426100,peripheral,0.2,7,0.2916,"Разовый получатель: 89 тыс ₸ от 1, дальше не переводил",1,0,88945.0,0.0,1,0,0.0003187086222678441,0.0,1.3203212379562542e-06,0,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,3,False,False
100000002983879100,terminal,0.7,3,0.5119,Получил 200 тыс ₸ от 2 плательщиков и не переводил дальше (колено 2 — обход продолжался бы),2,0,200050.0,0.0,2,0,0.0003580797764870863,0.0,7.008363527032053e-05,1,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,2,False,False
100000002984403100,transit,0.75,26,0.3611,Отдаёт дальше 125% полученного (20 тыс ₸ → 25 тыс ₸),1,1,20000.0,25000.0,1,1,0.00032010276016592864,1.25,2.4404406486780583e-07,0,2.0012831990095827e-05,0.0,0.0,0.0,0,1,1.0,0,False,False,False,3,False,False
100000002986245100,peripheral,0.3,18,0.0708,4-е колено: обход остановился здесь (исходящие не выгружались); получил 6 тыс ₸ от 1,1,0,5750.0,0.0,1,0,0.0002886464045119285,0.0,3.635909214492194e-10,0,0.0,,0.0,0.0,0,1,1.0,0,False,True,False,4,False,True
100000002988894100,peripheral,0.2,3,0.5899,"Признаков роли нет: вход 1 (306 тыс ₸), выход 3 (78 тыс ₸)",1,3,306121.0,77500.0,1,3,0.0003468658715569931,0.25316786499456095,0.00025810435276422337,2,7.133286649935147e-05,0.3741935483870968,0.0,0.09473378173990024,0,1,1.0,0,False,False,False,1,False,False
100000002989353100,transit,0.75,9,0.5534,Отдаёт дальше 64% полученного (500 тыс ₸ → 321 тыс ₸); 93% исходящих по датам близки к поступлениям (0–2 дн.; суммы не сопоставлены),1,2,500000.0,321160.0,2,2,0.00030938521828855235,0.64232,3.678643248323165e-07,0,2.774055919419224e-06,0.9341138373396438,0.0,0.6,0,1,1.0,0,False,False,False,3,False,False
100000002990675100,peripheral,0.2,5,0.2379,"Разовый получатель: 51 тыс ₸ от 1, дальше не переводил",1,0,51143.0,0.0,1,0,0.00028722679660696173,0.0,4.922081726610741e-07,0,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,3,False,False
100000002991079100,transit,0.75,4,0.6547,Отдаёт дальше 7% полученного (149 тыс ₸ → 11 тыс ₸); 100% исходящих по датам близки к поступлениям (0–2 дн.; суммы не сопоставлены),2,1,148900.0,11000.0,3,1,0.00039517397427267476,0.07387508394895903,2.811972703769908e-05,1,1.981468513870874e-05,1.0,0.0,0.07387508394895903,0,1,1.0,0,False,False,False,1,False,False
100000002992171100,peripheral,0.2,1,0.2824,"Разовый получатель: 15 тыс ₸ от 1, дальше не переводил",1,0,14627.0,0.0,1,0,0.0002886393301842066,0.0,2.1723867490544197e-05,1,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,1,False,False
100000002994441100,peripheral,0.3,6,0.1897,4-е колено: обход остановился здесь (исходящие не выгружались); получил 5 тыс ₸ от 1,1,0,5000.0,0.0,1,0,0.0005532703163220673,0.0,1.5716385502667936e-06,0,0.0,,0.0,0.0,0,1,1.0,0,False,True,False,4,False,True
100000002999140100,peripheral,0.3,12,0.0923,4-е колено: обход остановился здесь (исходящие не выгружались); получил 10 тыс ₸ от 1,1,0,10000.0,0.0,2,0,0.0002894826040557577,0.0,1.1784322393632124e-08,0,0.0,,0.0,0.0,0,1,1.0,0,False,True,False,4,False,True
100000003001138100,peripheral,0.3,28,0.1775,4-е колено: обход остановился здесь (исходящие не выгружались); получил 30 тыс ₸ от 1,1,0,30000.0,0.0,1,0,0.0003173266522535839,0.0,1.0472168395389563e-07,0,0.0,,0.0,0.0,0,1,1.0,0,False,True,False,4,False,True
100000003001564100,peripheral,0.2,4,0.4443,"Признаков роли нет: вход 1 (24 тыс ₸), выход 1 (180 тыс ₸)",1,1,23520.0,180000.0,1,1,0.00028809811883623776,7.653061224489796,1.2249677822415115e-05,1,1.922024458454748e-05,0.0,0.0,0.0,0,1,1.0,0,False,False,False,1,False,False
100000003001661100,peripheral,0.2,28,0.4655,"Признаков роли нет: вход 1 (110 тыс ₸), выход 5 (440 тыс ₸)",1,5,110000.0,439500.0,1,8,0.0005464870342921869,3.9954545454545456,1.660888415870054e-06,0,8.322167758257671e-05,0.0,0.0,0.0,0,1,1.0,0,False,False,False,3,False,False
100000003003821100,peripheral,0.2,3,0.3867,"Разовый получатель: 40 тыс ₸ от 1, дальше не переводил",1,0,40000.0,0.0,1,0,0.0004379372905540045,0.0,0.00011330822857676631,1,0.0,,0.0,0.0,0,1,1.0,0,True,False,False,2,False,False
100000003004487100,transit,0.75,31,0.7423,Отдаёт дальше 144% полученного (184 тыс ₸ → 265 тыс ₸); 92% исходящих по датам близки к поступлениям (0–2 дн.; суммы не сопоставлены),4,2,183702.8,265015.0,9,3,0.0003508724817163427,1.4426290726107605,6.0757708355878614e-05,1,0.00019279688639963605,0.9245325736279079,0.05045105463825266,0.05045105463825266,0,2,1.0,0,False,False,False,1,False,False
